review_text,recommendation,rage
"It’s sad that a AAA game is still full of bugs and serious gameplay/quality-of-life issues even two years after launch. The premise is interesting, and you can tell there was real effort put into the side quests (even though the main story is EXTREMELY BORING!!!). I honestly can’t understand how a big company like Bethesda just abandons its games and leaves it up to modders to fix their screw-ups. The game is exhausting — it wears you out more than it entertains. Sadly, I’ll have to drop it after a little over 15 hours.",FALSE,
"wide as the ocean and as deep as a puddle, the hype they gave this game before launch was on a level approaching stratospheric, the woke crap, the weak gameplay, the immersion was thinner than the moon's atmosphere, Todd Howard should be embarrassed, this farce was the closest thing to a scam i've ever played, and I really gave it a shot too, not just a casual attempt, i put a lot in it, hoping i was missing something or that it was going to get better, but its weak, repetitive gameplay is lacking at best",FALSE,
bought this game on steam sale. put 64 hours in. hit a game-breaking bug. uninstalled.,FALSE,
"Starfield is just... bad! I waited more than a year for mods and patch to reshuffle the game experience and... No, it is still very bad! 

I never understood the hype for Bethesda's games. I never found any of their game with the claimed outstanding qualities so many many people claim they have/had. However, prior to Starfield, they all gave me an enjoyable time.

Moreover, Bethesda is pushing their long-time modding user-base towards the delivery of paid content above this piece of crap is just the step too far so I won't ever consider any games from this company.",FALSE,
Garbage loading screen simulator. Play Outer Worlds for the superior space RPG experience. Obsidian >>>>> Bethesda,FALSE,
"It looks like it was designed for console, then adapted to PC. Totally the opposite of all past releases. No PC love, and why PC players hate it so much. Whether they were that ignorant of Windows' particulars, or they just didn't give a shit - jumping on the bandwagon like everyone is, developing for mobile and console only anymore. Their code is actually hostile to Windows security and safety features. It's why there's so much fight in trying to play the friggin game. Get it on console and mobile to at least enjoy it a little bit. Thanks for effing the PC player base Bethesda, just like all the anniversary editions have.",FALSE,
No idea why I only have 17 hours logged. Beat the game twice. Game sucks! Bought it the day it came out. Playing starfield is just something to do. The second they took the damn chests away from under the maps I quit. Yeah it's something to do while I wait for my tub to fill with water so I can put my toaster in it. I'd only pay 5 bucks for this crap. The amount of loading screens is insane! Crappy game 0/10 playing with my dad's gun would be more fun.,FALSE,
Its a bad game with potential mods are the only reason for it.,FALSE,
"shit game, also paid $110 dollars and didnt even get creations. I got to figure out the game sucked a day earlier than everybody else I guess.",FALSE,
"No more Bethesda game ever!

It is not even worth my time to write the reason.",FALSE,
"I wish I could recommend Starfield. I spent 2 years before release incredibly hyped, then spent the month it released tearing it apart to find the magic to fall in love with. I couldn't. Nearly every aspect of the game is a technical improvement over previous BGS titles (especially polishing), and in many ways it's wildly ambitious, but it simply lacks soul. It's painfully clearly the product of a studio that has completely lost touch with what once made them great, and it comes out to vastly less than the sum of its parts.",FALSE,
